model,dataset,latent_dim,max_f1_threshold,runtime,max_f1_recall,avg_memory,max_f1_score,time_per_instance,memory_usage,ROC-AUC,score,PR-AUC,max_f1_precision,lr,max_f1_threshold_std,runtime_std,max_f1_recall_std,avg_memory_std,max_f1_score_std,time_per_instance_std,memory_usage_std,roc_auc_std,score_std,pr_auc_std,max_f1_precision_std,lr_std
PW-AE,creditcard,1.6,6.5338735916,29.067393018,0.51216216216,53.15564,0.55473930034,0.00058079051972,53.219,0.97239710622,0.57421098728,0.47861491612,0.61575632868,0.02,0.699912335583358,0.243168598871017,0.0469096080174791,0,0.0148140263315126,6.83387254287676e-06,0,0.0016380173609999,0.0223486974094182,0.0271803134640611,0.0705374665357032,0
PW-AE,creditcard,1.7,6.0449469532,28.890943862,0.52972972972,53.15564,0.55856986652,0.00059383091926,53.219,0.97132165264,0.54761988824,0.47895999456,0.59119241718,0.02,0.441075690038915,0.335368854274193,0.0077038879909521,0,0.0128191621340957,4.21974516245493e-05,0,0.0019345579396433,0.0182789407968544,0.0107574933327774,0.0253879664408077,0
PW-AE,creditcard,1.8,6.475526555,29.417590426,0.5162162162,53.15564,0.56647663874,0.00060405116082,53.219,0.97097514046,0.54187930986,0.49353253204,0.63506097628,0.02,0.555696123457859,1.28434070757242,0.0395717580276678,0,0.0094241066937788,3.91677418264511e-05,0,0.0016264990227199,0.0102510826011617,0.0169242910181927,0.0572422158809312,0
PW-AE,creditcard,1.9,5.9043606108,31.07353649,0.53513513512,53.15564,0.55728340154,0.0006132272720399,53.219,0.97119414006,0.54737819284,0.48930137212,0.58434336564,0.02,0.905980937753486,0.849400175160261,0.0240790941523393,0,0.0092046095453205,3.25680520686488e-05,0,0.001344767652331,0.0139840532873581,0.0156489932910783,0.0389800370960661,0
PW-AE,creditcard,2.0,6.167248571,29.336914682,0.53648648648,53.15564,0.5687857092,0.00057973027228,53.219,0.97178152736,0.54267210072,0.49856400454,0.60526362664,0.02,0.434622910162752,0.524923408327815,0.0037008280601641,0,0.0054268234376728,1.2553418890717e-05,0,0.0012477840984065,0.0153669691158242,0.0116813448069275,0.0090443598603081,0
PW-AE,shuttle,0.1,2.4811372332,25.387875368,0.81902591852,53.15434694,0.87579675728,0.0005191008091,53.219,0.9746574707,0.95440665388,0.90747522088,0.94354395586,0.02,0.485793312854425,0.277618771470233,0.0773811198785048,0,0.0596109006617055,2.09837664783854e-05,0,0.0065135430882343,0.0834428369218447,0.039323014899587,0.0544388219052966,0
PW-AE,shuttle,0.2,2.415275804,25.49411955,0.8197664483,53.15434694,0.878847948,0.00052232337002,53.219,0.9769787086,0.9204071722,0.91393320292,0.94774871202,0.02,0.307249190017364,0.266447561589961,0.0340131775369808,0,0.0212150168037406,1.3606175531052e-05,0,0.0065377595529548,0.041007881656006,0.0275766931199807,0.0089311539677518,0
PW-AE,shuttle,0.3,2.442734956,25.78194375,0.84722301336,53.15434694,0.89508880352,0.00052044520378,53.219,0.97951003386,0.91572723106,0.9285562598,0.9494718749,0.02,0.19985209530108,0.121808206747317,0.0526532688074864,0,0.0408930110953963,8.17323833910697e-06,0,0.004485242914531,0.0313581014116294,0.0272083281815672,0.0313733113933749,0
PW-AE,shuttle,0.4,2.3631726398,25.545579434,0.8299060097,53.15434694,0.88483063316,0.00051146202086,53.219,0.97856156602,0.8671311498,0.92086333934,0.9484510768,0.02,0.177575391447072,0.150393368739939,0.0503604216596251,0,0.0372981074903916,1.43515918187136e-05,0,0.0049045058036949,0.0459102291323541,0.0306533199464264,0.023502208404471,0
PW-AE,shuttle,0.5,2.4204845772,27.913226984,0.83588721164,53.15434694,0.89623468168,0.0005523771286,53.219,0.9789252393,0.85893153306,0.9254890772,0.96631932112,0.02,0.145760038416959,0.344296763193085,0.0330214598995712,0,0.0248836500096645,2.90734347477217e-05,0,0.0026847044368786,0.0359843881177989,0.0161328657357751,0.017326009182132,0
PW-AE,shuttle,0.6,2.2724539886,26.129271556,0.86220450016,53.15434694,0.9054065165,0.00053377642632,53.219,0.9813906324,0.84606754768,0.93589172886,0.95341113264,0.02,0.206565978662561,0.760592784140064,0.0163000179496744,0,0.0087628274575281,2.02107093202735e-05,0,0.0018585035255889,0.0182019742735262,0.0085360993262244,0.010456913889223,0
PW-AE,shuttle,0.7,2.3563444874,26.01411991,0.85502705782,53.15434694,0.90813437864,0.00052334733008,53.219,0.98013551758,0.83733552466,0.93182720786,0.9684687177,0.02,0.172508892948772,0.492055628121254,0.0288061859820029,0,0.0222544393341209,2.07205509178191e-05,0,0.003375785920134,0.031678521918239,0.0162043653192814,0.0150588510923646,0
PW-AE,shuttle,0.8,2.1846300622,25.430829478,0.8563941897,53.15434694,0.90632997152,0.0005146492481399,53.219,0.98044483992,0.77803465618,0.93166924612,0.96273061552,0.02,0.224918294323658,0.687894230971467,0.0266465011776837,0,0.0181935158146563,1.69022662817217e-05,0,0.0014701624606867,0.0877700405959518,0.0110415282739639,0.0107162610730201,0
PW-AE,shuttle,0.9,2.167832671,25.455906248,0.87342637424,53.12634694,0.91290380528,0.0005249671936,53.191,0.98147220442,0.78795197652,0.93908184898,0.9563867695,0.02,0.219982216164255,0.371452291678866,0.0287410597299688,0,0.0220857296346792,5.02606173803315e-05,0,0.0020792233801233,0.040055416316349,0.0140497947338519,0.0188893921507133,0
PW-AE,shuttle,1.0,2.167832671,25.598286582,0.87342637424,53.12634694,0.91290380528,0.00051908187866,53.191,0.98147220442,0.78795197652,0.93908184898,0.9563867695,0.02,0.219982216164255,0.269573406191609,0.0287410597299688,0,0.0220857296346792,1.85734915690176e-05,0,0.0020792233801233,0.040055416316349,0.0140497947338519,0.0188893921507133,0
PW-AE,shuttle,1.1,2.2359782854,26.414298344,0.8832811165,53.15434694,0.92706143514,0.00053642492294,53.219,0.98172826048,0.80659198246,0.94387253556,0.97562183342,0.02,0.108034285639107,0.917109984057781,0.0283701881385714,0,0.020240265118027,2.61542818548787e-05,0,0.0024988417402707,0.0185538457583127,0.015063849765364,0.0110524456620251,0
PW-AE,shuttle,1.2,2.182445739,27.549450682,0.87667331244,53.15434694,0.92102867592,0.00058238973618,53.219,0.98196285112,0.79128404832,0.94247808634,0.97068421502,0.02,0.222498251686542,0.311416283058308,0.0379670430083783,0,0.0244817895087211,1.91655989241154e-05,0,0.0022689820637853,0.0604205027337553,0.0161075850348106,0.0084950626190575,0
PW-AE,shuttle,1.3,2.152373863,25.887309932,0.88652805468,53.15434694,0.92780709934,0.00052111878396,53.219,0.98257255624,0.77127567864,0.94743988516,0.97330658234,0.02,0.224099854725199,0.695565951768734,0.0169874979063916,0,0.0100352259750889,2.29803742741174e-05,0,0.000818506086684,0.067313152765338,0.0075758864783197,0.0090120164464067,0
PW-AE,shuttle,1.4,1.9161490852,25.699392652,0.88157220166,53.15434694,0.92012075122,0.0005363632202399,53.219,0.98216794764,0.71926576744,0.9435952513,0.96237368824,0.02,0.0927477335174013,0.311084474949123,0.0216447555114567,0,0.0152931447087964,2.13972545106327e-05,0,0.0010773068526191,0.0439329699715933,0.0081612788473989,0.0116647430069588,0
PW-AE,shuttle,1.5,2.052815041,25.779666328,0.87769866136,53.15434694,0.92336391374,0.00052438855168,53.219,0.98203323554,0.72569461242,0.94412143306,0.9744815485,0.02,0.26178949900163,0.310366950987893,0.0237637155557525,0,0.0115440120956543,1.32642511642578e-05,0,0.0018058035906804,0.0443120564355943,0.0079906956351788,0.0079186811024976,0
PW-AE,shuttle,1.6,2.0068523106,26.457982684,0.89757903734,53.15434694,0.93640623876,0.00053119187354,53.219,0.98295396622,0.72620615312,0.94989607458,0.97906630114,0.02,0.0632104182468911,0.431688434878704,0.0253269724834285,0,0.0142863794374584,2.23313437564316e-05,0,0.0021139506611293,0.045969933445115,0.0080230766449091,0.0049063235911223,0
PW-AE,shuttle,1.7,2.101988992,25.074076798,0.87866704642,53.15434694,0.92406818188,0.0005141901493,53.219,0.98264441396,0.73296025392,0.94289973728,0.97451676574,0.02,0.151592512615515,0.759321729047581,0.0122819482090712,0,0.0075303704247793,1.68447255956588e-05,0,0.0011452528549497,0.039985312496092,0.0073217529236029,0.00708084653797,0
PW-AE,shuttle,1.8,2.0089376894,27.130223894,0.9000284819,53.15434694,0.93527828222,0.00056606044768,53.219,0.98313327618,0.7134218174,0.94936982406,0.97361173398,0.02,0.233216227948659,1.3241430404465,0.0191030640942844,0,0.0107819253610168,1.62448977254893e-05,0,0.0010321247563502,0.0352727156300791,0.0085080971655229,0.0070532952468008,0
PW-AE,shuttle,1.9,1.9692289546,27.180554104,0.89005981202,53.15434694,0.93197087126,0.00055774827002,53.219,0.98255074716,0.71029359034,0.94743716092,0.97827766074,0.02,0.157353206983006,0.454724193469957,0.0226650546194797,0,0.0131992093984121,4.73769254432617e-05,0,0.0012990363397862,0.0460265189298858,0.007730416494743,0.0058509765616913,0
PW-AE,shuttle,2.0,1.9692289546,25.332696964,0.89005981202,53.15434694,0.93197087126,0.00052104272842,53.219,0.98255074716,0.71029359034,0.94743716092,0.97827766074,0.02,0.157353206983006,0.278589425142565,0.0226650546194797,0,0.0131992093984121,2.11376536908979e-05,0,0.0012990363397862,0.0460265189298858,0.007730416494743,0.0058509765616913,0
