optimizer_fn,dataset,model,lr,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,subsample,seed,PR-AUC_std,ROC-AUC_std,Max F1_std,Max F1 Precision_std,Max F1 Recall_std,runtime_std,subsample_std,seed_std
sgd,covertype,PW-AE,0.008000000000000004,0.6914040844093999,0.9845303943455546,0.6749748972906333,0.7987934272998481,0.5939114391143911,28.977318572998048,50000.0,46.5,0.05893631640921051,0.0055577303583399604,0.052941414688343784,0.10721686023593172,0.06709178733800761,0.21607826152213364,0.0,3.0276503540974917
sgd,covertype,PW-AE,0.016,0.7021300204257841,0.9866248883282234,0.6803347940674308,0.7557072783669337,0.6215867158671587,29.091490745544434,50000.0,46.5,0.08619266721573893,0.0051100314609140935,0.08942443829960042,0.10553839337379661,0.08850299631833868,0.4125503527054708,0.0,3.0276503540974917
sgd,covertype,PW-AE,0.03200000000000001,0.6851868266419204,0.9893341497105375,0.6599802842389033,0.7123754428575397,0.6164206642066421,29.449373388290404,50000.0,46.5,0.13102236937032383,0.0059139426925834725,0.10953479818354071,0.10853147660960125,0.11375934851691695,0.3322484888000974,0.0,3.0276503540974917
sgd,covertype,PW-AE,0.06399999999999999,0.701845697292346,0.9924530657717107,0.6577559383693313,0.6849695408079065,0.6356088560885609,29.721839952468873,50000.0,46.5,0.130231912111503,0.005354037261093149,0.11059085729439792,0.09171479700419925,0.12946792440482235,1.0462465838652473,0.0,3.0276503540974917
sgd,covertype,PW-AE,0.128,0.7420284233650181,0.9947636736466844,0.6939269226130804,0.666497859135337,0.7324723247232472,29.23175714015961,50000.0,46.5,0.11317212669138023,0.004740672680121517,0.08768057030564644,0.07799492867526682,0.11699996999354602,0.34797389951276325,0.0,3.0276503540974917
sgd,covertype,PW-AE,0.256,0.7418616875350643,0.9957070436893863,0.7079352128223927,0.6646266383128029,0.7595940959409594,29.06663715839386,50000.0,46.5,0.05658540723017401,0.0009806888270943853,0.04459723225335079,0.05852352905834374,0.04132045038381917,0.2866722316496791,0.0,3.0276503540974917
sgd,creditcard,AE,0.001,0.455464276504671,0.8991481271048791,0.5797240175944439,0.6198026145154377,0.55,18.300090026855468,50000.0,46.5,0.03857542240081421,0.02654425022089068,0.025494077547672637,0.07438077993336063,0.0245071540697936,0.2797729890895969,0.0,3.0276503540974917
sgd,creditcard,AE,0.0020000000000000005,0.41433380548429194,0.9365051362844831,0.5584443369280535,0.598183564771073,0.5310810810810811,18.64337604045868,50000.0,46.5,0.03028624386107461,0.012808420119633887,0.024611159669960893,0.07567691045163707,0.033588021409562616,1.2546983546784665,0.0,3.0276503540974917
sgd,creditcard,AE,0.004000000000000001,0.39571491955778626,0.9594498499341835,0.5342825578622484,0.6039122780348929,0.48513513513513506,18.27864339351654,50000.0,46.5,0.028853908839376483,0.005098067570765488,0.02598088350709355,0.07716852254202003,0.030517810244962734,0.36743022710951384,0.0,3.0276503540974917
sgd,creditcard,AE,0.008000000000000004,0.4125885535307354,0.9690290015201753,0.5410861645495701,0.6032565782293583,0.49324324324324326,18.21193919181824,50000.0,46.5,0.02741323034339344,0.0032474315535207148,0.017070414852333026,0.05265257830295674,0.018843694291308007,0.2031543506256185,0.0,3.0276503540974917
sgd,creditcard,AE,0.016,0.44122818055339963,0.9709436553820933,0.5439417168729341,0.591553813041685,0.5054054054054055,18.173784446716308,50000.0,46.5,0.027138000713314483,0.0032934510444462754,0.0152376941420909,0.04421786338120102,0.014173092542839891,0.2920292690128761,0.0,3.0276503540974917
sgd,creditcard,AE,0.03200000000000001,0.4561870289496051,0.9712241478018176,0.5454849758002738,0.5861707344667425,0.5121621621621621,18.110318994522096,50000.0,46.5,0.027140708195772422,0.0029096418723349774,0.01981407047691158,0.04230091492625892,0.02292434351351255,0.20794963532824787,0.0,3.0276503540974917
sgd,creditcard,AE,0.06399999999999999,0.45084726855805746,0.9713942187794791,0.5327714835578217,0.5713729451326514,0.5033783783783783,18.52376720905304,50000.0,46.5,0.031667752086088005,0.002738873292359135,0.020934505233097603,0.04701594039902262,0.04006857404202068,1.2065673654673168,0.0,3.0276503540974917
sgd,creditcard,AE,0.128,0.4149134640143209,0.9722144981577904,0.5196943536541971,0.5355559731006365,0.5060810810810811,18.216769814491272,50000.0,46.5,0.03702311492273679,0.0032224313156082917,0.024325569558360915,0.02715156832009822,0.033926126556744214,0.29216725319401976,0.0,3.0276503540974917
sgd,creditcard,AE,0.256,0.3423248394091499,0.9727014666114402,0.4825399163525641,0.4434784230444044,0.5317567567567567,18.394254422187807,50000.0,46.5,0.03416602966027554,0.0040115953079367305,0.02285121316102213,0.03221488795778459,0.03489901021356995,0.282544707000007,0.0,3.0276503540974917
sgd,creditcard,DAE,0.001,0.48238676149641596,0.9061699386942106,0.5967459129199264,0.6591444406569162,0.55,28.760583114624023,50000.0,46.5,0.03961136331213993,0.025440407288993397,0.024937319395040944,0.06926483570686813,0.03188349255709256,0.30128075459522163,0.0,3.0276503540974917
sgd,creditcard,DAE,0.0020000000000000005,0.4577328031553953,0.9454532849667447,0.5873287417009648,0.6634404016121727,0.5310810810810811,28.5899067401886,50000.0,46.5,0.031561133300175126,0.010288651162987439,0.019509628113259958,0.06628673157340081,0.024713273377198565,0.2017530973174106,0.0,3.0276503540974917
sgd,creditcard,DAE,0.004000000000000001,0.4465759808195373,0.9654809181122067,0.5656836433664704,0.6523457539037905,0.5067567567567568,28.745228958129882,50000.0,46.5,0.02806119742007156,0.003563012407472851,0.022753730393929965,0.0797068423084292,0.03700828091251123,0.3328121841836593,0.0,3.0276503540974917
sgd,creditcard,DAE,0.008000000000000004,0.4588509253021228,0.9723037081653587,0.5642269881322497,0.6377836668502266,0.5067567567567568,28.87016236782074,50000.0,46.5,0.025755355302449313,0.0028347164632839196,0.010478948659014853,0.0298449816003681,0.014244493964722407,0.49579356634005306,0.0,3.0276503540974917
sgd,creditcard,DAE,0.016,0.47937505320842916,0.9729406882209176,0.5563888763842917,0.5978360168023484,0.5216216216216216,28.71089811325073,50000.0,46.5,0.02371277280358597,0.0029560835378290087,0.013872587471057,0.03703875905786307,0.010941403424766766,0.23908047783558053,0.0,3.0276503540974917
sgd,creditcard,DAE,0.03200000000000001,0.48944202216702015,0.9723306256790369,0.5574453827505794,0.6521461742751267,0.49121621621621625,28.714274716377258,50000.0,46.5,0.02018257999488571,0.002555692819310482,0.012160181018011147,0.052907547041765125,0.03769411787265849,0.22265821799092975,0.0,3.0276503540974917
sgd,creditcard,DAE,0.06399999999999999,0.49022177672092904,0.9722477858786333,0.5566454638322142,0.6831149313056285,0.475,28.843644094467162,50000.0,46.5,0.01781082096510127,0.00189637794209111,0.005672124828449442,0.06407370222089731,0.03822862335816024,0.37953046197103957,0.0,3.0276503540974917
sgd,creditcard,DAE,0.128,0.48437196173254493,0.973363290474941,0.5468563048650844,0.6628189562931588,0.46891891891891896,28.680806970596315,50000.0,46.5,0.015984202858008834,0.0015799262392290358,0.003157518980821779,0.05346267361679245,0.028878054819503795,0.27004394791657843,0.0,3.0276503540974917
sgd,creditcard,DAE,0.256,0.4740914529263331,0.975655277459117,0.5404217634856238,0.6598366759296423,0.45878378378378376,28.840707349777222,50000.0,46.5,0.014506500426025176,0.0014070296677202608,0.004345393140876333,0.03464477087492898,0.015091770781757623,0.49592769356701055,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.001,0.4766043087787897,0.8590092620101446,0.5836141459721682,0.6495540548725258,0.5371621621621622,31.92617485523224,50000.0,46.5,0.06464677000157813,0.03937821993688061,0.04399711858819806,0.10120398816960634,0.02853346725072055,0.21815129393819202,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.0020000000000000005,0.48326698688753106,0.9020413667699634,0.5957782255059553,0.6471873323243453,0.5574324324324325,31.59812490940094,50000.0,46.5,0.04146635230165858,0.026618139216190197,0.028178196600183558,0.0760282452519428,0.02871069545941884,0.43602659861175913,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.004000000000000001,0.46092097477148386,0.94244904105341,0.5920423038948607,0.6741711992401648,0.5317567567567567,31.82468545436859,50000.0,46.5,0.032456157064810955,0.011286205374726932,0.019697443126047737,0.06729311464756696,0.02341692564066673,0.5059002338105838,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.008000000000000004,0.4492498260022252,0.964139935289538,0.5689931461158463,0.6684973132745631,0.49864864864864866,31.683517479896544,50000.0,46.5,0.029217060251622472,0.0037979123963271673,0.02236748426244199,0.06626847492607882,0.021789885806212293,0.6534580799462397,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.016,0.45892245616854366,0.9714817481366467,0.5640508569852126,0.6328952053502886,0.5094594594594595,32.31685955524445,50000.0,46.5,0.026529956272623764,0.0029445346122554503,0.011387454184975032,0.028312629210599197,0.013956696743089757,1.7635918710361933,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.03200000000000001,0.48033728452989166,0.972668978554901,0.5553008504742418,0.5944093295984314,0.5222972972972972,31.457871770858766,50000.0,46.5,0.02270607680770145,0.0030118925231588448,0.014783489466291985,0.037325943336098066,0.011506342139139456,0.2564850735669667,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.06399999999999999,0.4940786490991904,0.9725872772596074,0.5577087819776915,0.6429721265500223,0.497972972972973,31.322358298301697,50000.0,46.5,0.017913643247326708,0.0025368670122695035,0.010709365745686657,0.059878173710103545,0.03966138838254572,0.44390511529866467,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.128,0.5011682701657311,0.9725838888515412,0.5610822051474548,0.6802642266730788,0.48243243243243245,31.39419028759003,50000.0,46.5,0.015026714286067298,0.0018337840652426739,0.004953901114745239,0.06496416508740412,0.03477524155967347,0.48623864186927307,0.0,3.0276503540974917
sgd,creditcard,PW-AE,0.256,0.5019693027145158,0.9731509728255094,0.5570405609966084,0.6526397016706218,0.4898648648648648,31.35864064693451,50000.0,46.5,0.01226680680809344,0.0014789466980282212,0.006281037836842329,0.05075608220669044,0.03419420371776795,0.40424296411406,0.0,3.0276503540974917
sgd,shuttle,AE,0.001,0.6111447153834153,0.8659122747802304,0.593308469998232,0.603143758565485,0.6431216177727144,15.581125211715698,50000.0,46.5,0.30507163556789085,0.15581069510224277,0.27438575546179156,0.3093488552344784,0.20932064605266698,0.14637266095738308,0.0,3.0276503540974917
sgd,shuttle,AE,0.0020000000000000005,0.7948227425466626,0.9408756239814041,0.747707171129903,0.8316408103620319,0.6883508971802905,15.538816881179809,50000.0,46.5,0.13571503328240378,0.052677054650864925,0.13038238133947394,0.14095947334645248,0.14112543603323532,0.12788583722297633,0.0,3.0276503540974917
sgd,shuttle,AE,0.004000000000000001,0.8729617070739213,0.9658765102533954,0.8214718711912408,0.9069788761443016,0.7524067217317004,15.562631559371948,50000.0,46.5,0.053274568844350854,0.017356674114750392,0.05878407059172099,0.04082634133014371,0.07617917277179763,0.1919785715801395,0.0,3.0276503540974917
sgd,shuttle,AE,0.008000000000000004,0.9022875472377503,0.974237332805273,0.8623834837227171,0.9299818533290333,0.8048988892053546,15.631244015693664,50000.0,46.5,0.02949504166852566,0.0062804040767718864,0.036105326852814174,0.030890684260647217,0.04861525197651849,0.12854425785991597,0.0,3.0276503540974917
sgd,shuttle,AE,0.016,0.898628935622767,0.9768801840116833,0.8590792960999808,0.9036139551145963,0.819396183423526,15.522819113731384,50000.0,46.5,0.040840610581420286,0.0045322822224589596,0.05470233107150436,0.05441551997326853,0.06023316160318216,0.09426480104209488,0.0,3.0276503540974917
sgd,shuttle,AE,0.03200000000000001,0.7711444037580653,0.9676429287434944,0.7553814743072882,0.7102822264006892,0.8423810880091143,15.572767066955567,50000.0,46.5,0.16178061323233156,0.01535730656236981,0.13136401938661266,0.2070511564874119,0.04193933223273311,0.14739631022029548,0.0,3.0276503540974917
sgd,shuttle,AE,0.06399999999999999,0.6268620666859286,0.950383336222178,0.6443053470723379,0.5677054219824543,0.8070635146681857,15.59875705242157,50000.0,46.5,0.19831759237199792,0.028217906135053126,0.12523717693872233,0.19525710822168046,0.0885353626584117,0.15891681371959795,0.0,3.0276503540974917
sgd,shuttle,AE,0.128,0.5453304029894078,0.9401812422160672,0.5861703736853624,0.4844443787678415,0.7842210196525207,15.597574758529664,50000.0,46.5,0.17868961325038685,0.02622300314985667,0.09494037508262285,0.1413383431238002,0.06355420699718113,0.19141914242588462,0.0,3.0276503540974917
sgd,shuttle,AE,0.256,0.47527658076766455,0.9278049421375292,0.540188078148427,0.42572835498110145,0.768014810595272,15.866989040374756,50000.0,46.5,0.12641803260953874,0.02451964834199745,0.06063973666672815,0.08882927561849169,0.07166486383616312,0.8904209904387961,0.0,3.0276503540974917
sgd,shuttle,DAE,0.001,0.6338777462067636,0.8726432234593903,0.620288548904271,0.6108703350496385,0.7544004557106238,25.940593075752258,50000.0,46.5,0.31437380254420516,0.15987045182184276,0.2881096557383427,0.34660213017464603,0.10403790344696351,0.19971228933989607,0.0,3.0276503540974917
sgd,shuttle,DAE,0.0020000000000000005,0.8286387947944316,0.9498026628096643,0.7848932353296643,0.8754394557551113,0.7157220165195101,26.015652537345886,50000.0,46.5,0.12918129500413508,0.04586274780197475,0.13479005907006975,0.1142638305354257,0.1536974235850288,0.2667621193176952,0.0,3.0276503540974917
sgd,shuttle,DAE,0.004000000000000001,0.9007057298787071,0.9719197237385551,0.8663308002147343,0.947883404120522,0.7993449159783538,25.930958151817322,50000.0,46.5,0.04463021434421738,0.011299742783672037,0.049656507180396624,0.023215449210885704,0.07063747547380024,0.2535762423380817,0.0,3.0276503540974917
sgd,shuttle,DAE,0.008000000000000004,0.9225385533535901,0.9776740144289953,0.8948011159565261,0.9563420751515963,0.841355739105668,25.83596739768982,50000.0,46.5,0.02134919676519369,0.00376100807921225,0.025120403821199157,0.0136258685542099,0.03893570126371969,0.21705615052936988,0.0,3.0276503540974917
sgd,shuttle,DAE,0.016,0.9263487435506322,0.9804196069580842,0.9021501511024779,0.9480045279240997,0.8612076331529479,25.833230447769164,50000.0,46.5,0.01642283261484727,0.0021898853981645932,0.0256460159516641,0.020238500002744728,0.03816058049000909,0.42941452740854336,0.0,3.0276503540974917
sgd,shuttle,DAE,0.03200000000000001,0.8844176973988395,0.9794734933323044,0.8345432304156185,0.8554861880192618,0.8150384505838792,25.54312083721161,50000.0,46.5,0.04363259952934791,0.0039816838689483705,0.062235909839683606,0.07261013794390479,0.05527370212630785,0.3867724582255416,0.0,3.0276503540974917
sgd,shuttle,DAE,0.06399999999999999,0.7353239657081574,0.9674223904082041,0.6785785063159473,0.590045489118131,0.8275704927371119,24.612745332717896,50000.0,46.5,0.0689787748715784,0.006766165341902853,0.05053197413179451,0.11627586332375912,0.061244901879748896,0.3823250616940097,0.0,3.0276503540974917
sgd,shuttle,DAE,0.128,0.6145621018627105,0.9549122029662701,0.6067606360333345,0.46565400935820794,0.8740244944460267,24.65128173828125,50000.0,46.5,0.04722085369113447,0.0054275829895481,0.021168564333721898,0.029269056378235563,0.022334070649192295,0.39579609149280687,0.0,3.0276503540974917
sgd,shuttle,DAE,0.256,0.5539871798441386,0.9467013625021389,0.5769769283485096,0.42929132646505924,0.8812873825121048,24.062247037887573,50000.0,46.5,0.04117251335942541,0.005126781902663933,0.016932512233959786,0.020642114721284726,0.009103129436613113,0.7193486231366358,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.001,0.4511969620069948,0.7301827227307729,0.46599269930664633,0.4558272921592561,0.7124465964112788,28.22612919807434,50000.0,46.5,0.37111436477148896,0.2944944152977298,0.3108493111666915,0.364246069873709,0.24673044037440492,0.2771024315300857,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.0020000000000000005,0.6091289043654313,0.8455510408132094,0.6093833219835911,0.5984302621454556,0.7865280546852749,28.338193655014038,50000.0,46.5,0.346947115300231,0.21343419808325675,0.29997272922825285,0.3584620462681884,0.13333229023627682,0.30526220768965195,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.004000000000000001,0.8089184243886403,0.9431050469544214,0.7718272287169661,0.8473276802456864,0.716405582455141,28.299772214889526,50000.0,46.5,0.17867399367862452,0.0647445095445345,0.17083431072620248,0.1775727917722182,0.17282428880421916,0.3235192287902196,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.008000000000000004,0.9092830335872077,0.9741719736042022,0.8776283549297001,0.9582561601861329,0.812275704927371,28.26379351615906,50000.0,46.5,0.0488101253585643,0.012372403104502322,0.05394141684027835,0.017260895553766666,0.08195551626775732,0.18036331285146676,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.016,0.9368844797130447,0.9807907571746826,0.9115804294569394,0.9667139800848631,0.8633152947878097,28.91300747394562,50000.0,46.5,0.018831154829517117,0.0033665829878284674,0.024343987056902727,0.010911165910415712,0.04220931459737895,1.447422411713261,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.03200000000000001,0.9484500615669498,0.9833721753930582,0.9301482103461043,0.9684098502453671,0.8951011107946455,28.688596200942992,50000.0,46.5,0.008695291552320239,0.0014002138220714291,0.01416179448010976,0.01187683134060163,0.023211565839685273,0.21177081230049827,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.06399999999999999,0.9534660594679577,0.9849239067549146,0.9413313515804962,0.9755392937227825,0.9095414411848477,28.446398854255676,50000.0,46.5,0.0046270534321352945,0.000798002849936466,0.00946027826986638,0.006388609992030711,0.015157802395437984,0.1827090455528942,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.128,0.9557795778794947,0.9858275149384472,0.949313651198878,0.981450306414918,0.9192537738536031,28.611286187171935,50000.0,46.5,0.003175390633256017,0.0005549762317516639,0.006365546841702902,0.007167779528782626,0.008405516347947742,0.3294867508286357,0.0,3.0276503540974917
sgd,shuttle,PW-AE,0.256,0.9571558238952903,0.9862328939352791,0.9527063417096832,0.9810789635267223,0.9259470236399887,28.450898575782777,50000.0,46.5,0.0023826972104274238,0.00039923464572644545,0.005773215311983747,0.007572738762491453,0.0056487134835824845,0.18597057518775573,0.0,3.0276503540974917
