,PR-AUC,ROC-AUC,Max F1,Max F1 Precision,Max F1 Recall,runtime,status,model,subsample,preprocessor,postprocessor,seed,lr,optimizer_fn,dataset
1369,0.405938780851849,0.8341631592434395,0.44710268758738547,0.49179767600820234,0.40985474223867846,30.59805965423584,Completed,AE,50000,minmax,none,51,0.0020000000000000005,adam,shuttle
1370,0.45345316800945845,0.8580269182515337,0.4884018784687633,0.4880546075085324,0.4887496439760752,23.665233850479126,Completed,AE,50000,minmax,none,42,0.004000000000000001,adam,shuttle
1371,0.45074332701978403,0.8618277161474933,0.49722789611905455,0.5097218067603948,0.4853318142979208,23.3753821849823,Completed,AE,50000,minmax,none,43,0.004000000000000001,adam,shuttle
1372,0.40088036157329954,0.8398290145468942,0.44069148936170216,0.41332002993265154,0.47194531472514956,23.625682830810547,Completed,AE,50000,minmax,none,44,0.004000000000000001,adam,shuttle
1373,0.3865145362981019,0.8306505918691176,0.4364860728497092,0.47171683757856436,0.4061520934206779,23.354877471923828,Completed,AE,50000,minmax,none,45,0.004000000000000001,adam,shuttle
1374,0.37961190618615104,0.8185910011022263,0.42705072010018785,0.4741049704553354,0.3884933067502136,23.34489941596985,Completed,AE,50000,minmax,none,46,0.004000000000000001,adam,shuttle
1375,0.386268065264618,0.8284805781724822,0.4280413464086933,0.40024783147459725,0.45998291085160925,23.737199306488037,Completed,AE,50000,minmax,none,47,0.004000000000000001,adam,shuttle
1376,0.4203068735874243,0.8454446300683215,0.4669460592131946,0.4444158517756047,0.49188265451438334,23.373165130615234,Completed,AE,50000,minmax,none,48,0.004000000000000001,adam,shuttle
1377,0.38718841727110825,0.8300281146593661,0.430343386865126,0.39729990356798456,0.46938194246653375,23.510679960250854,Completed,AE,50000,minmax,none,49,0.004000000000000001,adam,shuttle
1378,0.39718895215776884,0.8343797195076919,0.4471599301732242,0.42301829268292684,0.4742238678439191,24.224373817443848,Completed,AE,50000,minmax,none,50,0.004000000000000001,adam,shuttle
1379,0.3846910875272857,0.8269344099870863,0.436067384700359,0.42321093540605736,0.4497294218171461,23.710758209228516,Completed,AE,50000,minmax,none,51,0.004000000000000001,adam,shuttle
1380,0.3705503720145797,0.8289768842395573,0.41732745961820855,0.43073658684449834,0.4047279977214469,23.869521141052246,Completed,AE,50000,minmax,none,42,0.008000000000000004,adam,shuttle
1381,0.3777828899681962,0.8346512305097793,0.42630721374611175,0.4441358024691358,0.40985474223867846,23.42306113243103,Completed,AE,50000,minmax,none,43,0.008000000000000004,adam,shuttle
1382,0.3531718188327747,0.8205763315857104,0.40585009140767825,0.37472871955630577,0.44260894332099116,23.454535245895386,Completed,AE,50000,minmax,none,44,0.008000000000000004,adam,shuttle
1383,0.38404445168502716,0.8274432744376803,0.4234625168337573,0.44609079445145017,0.4030190828823697,23.97667622566223,Completed,AE,50000,minmax,none,45,0.008000000000000004,adam,shuttle
1384,0.41266251669872456,0.8429316475425811,0.4444444444444445,0.4368638239339752,0.4522927940757619,23.906841039657593,Completed,AE,50000,minmax,none,46,0.008000000000000004,adam,shuttle
1385,0.34904461966429434,0.8175186588526113,0.4025740025740026,0.3672223526649448,0.44545713471945314,23.462608575820923,Completed,AE,50000,minmax,none,47,0.008000000000000004,adam,shuttle
1386,0.37835820495190753,0.8246638167591642,0.4207517507503216,0.42226047045324155,0.41925377385360296,23.455628395080566,Completed,AE,50000,minmax,none,48,0.008000000000000004,adam,shuttle
1387,0.39309784388744584,0.8363536349828731,0.4338973329509607,0.43690441813456543,0.4309313585872971,23.361648321151733,Completed,AE,50000,minmax,none,49,0.008000000000000004,adam,shuttle
1388,0.34927371185329764,0.8186520373453087,0.396986301369863,0.3824228028503563,0.4127029336371404,23.33845567703247,Completed,AE,50000,minmax,none,50,0.008000000000000004,adam,shuttle
1389,0.3679669706411268,0.8158568285798019,0.4138806601777401,0.4100055897149245,0.417829678154372,23.43207311630249,Completed,AE,50000,minmax,none,51,0.008000000000000004,adam,shuttle
1390,0.3768481227161112,0.820800389392362,0.41075931633510787,0.40419079128756547,0.41754485901452576,23.592615365982056,Completed,AE,50000,minmax,none,42,0.016,adam,shuttle
1391,0.3862058418748916,0.829908047765793,0.4287308228730823,0.42006012571740914,0.4377670179436058,23.239312648773193,Completed,AE,50000,minmax,none,43,0.016,adam,shuttle
1392,0.37422451785552513,0.8237318347512164,0.41376344086021505,0.41657043879907624,0.41099401879806324,23.41118335723877,Completed,AE,50000,minmax,none,44,0.016,adam,shuttle
1393,0.3753426274391375,0.824829118825213,0.41336558814635627,0.44054141153722204,0.3893477641697522,23.57624340057373,Completed,AE,50000,minmax,none,45,0.016,adam,shuttle
1394,0.37369125035857065,0.8159933338350855,0.4073313782991202,0.4197642792384406,0.39561378524636853,23.516457080841064,Completed,AE,50000,minmax,none,46,0.016,adam,shuttle
1395,0.38369973533179397,0.8257697604946319,0.429055547369972,0.4444444444444444,0.4146966676160638,23.674236297607422,Completed,AE,50000,minmax,none,47,0.016,adam,shuttle
1396,0.37682016442497346,0.8276875818567622,0.4160310636527528,0.40540540540540543,0.4272287097692965,23.484670400619507,Completed,AE,50000,minmax,none,48,0.016,adam,shuttle
1397,0.38071410399727434,0.8229656171577658,0.4150690441077893,0.39209726443769,0.440900028481914,23.52682065963745,Completed,AE,50000,minmax,none,49,0.016,adam,shuttle
1398,0.3854436243367527,0.8304319885245613,0.431458820294239,0.41706539074960125,0.44688123041868416,23.663963794708252,Completed,AE,50000,minmax,none,50,0.016,adam,shuttle
1399,0.37454082618718354,0.820746525798175,0.41474540747133526,0.3656521739130435,0.4790657932213045,23.324705123901367,Completed,AE,50000,minmax,none,51,0.016,adam,shuttle
1400,0.4573566756628572,0.8604533666420819,0.47476486951914154,0.4437840515106488,0.5103958986043862,23.381760835647583,Completed,AE,50000,minmax,none,42,0.03200000000000001,adam,shuttle
1401,0.4749873624477904,0.8665180412175645,0.4902876072880591,0.5201277955271566,0.4636855596696098,23.266169786453247,Completed,AE,50000,minmax,none,43,0.03200000000000001,adam,shuttle
1402,0.40955920123741624,0.8483151641431335,0.4375351716375915,0.4323046983597442,0.4428937624608374,23.306358098983765,Completed,AE,50000,minmax,none,44,0.03200000000000001,adam,shuttle
1403,0.3640041672545955,0.8326302179724263,0.41183526589364255,0.3870240480961924,0.4400455710623754,23.488677501678467,Completed,AE,50000,minmax,none,45,0.03200000000000001,adam,shuttle
1404,0.37571442722583326,0.8308419104072924,0.4197218710493047,0.41407982261640797,0.4255197949302193,23.359681606292725,Completed,AE,50000,minmax,none,46,0.03200000000000001,adam,shuttle
1405,0.4649131453830658,0.8670631562856589,0.4802275189599133,0.45778466305189774,0.5049843349473084,23.829219579696655,Completed,AE,50000,minmax,none,47,0.03200000000000001,adam,shuttle
1406,0.4427431303888155,0.8555659186864285,0.46326836581709147,0.4890788224121557,0.4400455710623754,23.594743013381958,Completed,AE,50000,minmax,none,48,0.03200000000000001,adam,shuttle
1407,0.459561499801763,0.8632853633489612,0.47388610209501325,0.49158249158249157,0.45741953859299345,23.246296882629395,Completed,AE,50000,minmax,none,49,0.03200000000000001,adam,shuttle
1408,0.453986600199434,0.8554712809574931,0.47325769854132904,0.4902319902319902,0.45741953859299345,23.56545090675354,Completed,AE,50000,minmax,none,50,0.03200000000000001,adam,shuttle
1409,0.4755835039255487,0.8646149337823928,0.4886330085621494,0.5072019613852283,0.47137567644545714,23.542267084121704,Completed,AE,50000,minmax,none,51,0.03200000000000001,adam,shuttle
1410,0.428202757804157,0.850616453559229,0.45500562429696284,0.4493196334351569,0.4608373682711478,23.695948600769043,Completed,AE,50000,minmax,none,42,0.06399999999999999,adam,shuttle
1411,0.26713245269652336,0.7868860873266503,0.33059866962305984,0.27064803049555275,0.4246653375106807,23.270421981811523,Completed,AE,50000,minmax,none,43,0.06399999999999999,adam,shuttle
1412,0.446125622712671,0.8629901726087961,0.46777486147564884,0.47923513594263517,0.456849900313301,23.63083577156067,Completed,AE,50000,minmax,none,44,0.06399999999999999,adam,shuttle
1413,0.3271407181223527,0.8073499170390686,0.37701508060322414,0.34680698397512555,0.4129877527769866,24.148937463760376,Completed,AE,50000,minmax,none,45,0.06399999999999999,adam,shuttle
